,State,year_month,counts,Census,counts per million
1264,MD,2019-12,1112.0,6177224.0,18.001613669829684
1279,VA,2016-05,0.0,8631393.0,0.0
1280,VA,2016-06,379.0,8631393.0,4.390948251342512
1281,VA,2016-07,571.0,8631393.0,6.615386415611014
1282,VA,2016-08,802.0,8631393.0,9.291663581996556
1283,VA,2016-09,854.0,8631393.0,9.894115584819275
1284,VA,2016-10,1058.0,8631393.0,12.257581134354558
1285,VA,2016-11,1455.0,8631393.0,16.857070463597243
1286,VA,2016-12,1371.0,8631393.0,15.883878766729774
1287,VA,2017-01,1122.0,8631393.0,12.99906052244406
1288,VA,2017-02,932.0,8631393.0,10.797793589053354
1289,VA,2017-03,1180.0,8631393.0,13.671026217900168
1290,VA,2017-04,928.0,8631393.0,10.751451127297761
1291,VA,2017-05,930.0,8631393.0,10.774622358175558
1292,VA,2017-06,954.0,8631393.0,11.05267712870912
1293,VA,2017-07,1173.0,8631393.0,13.589926909827879
1294,VA,2017-08,3288.0,8631393.0,38.0935035630981
1295,VA,2017-09,3027.0,8631393.0,35.0696579335456
1296,VA,2017-10,2693.0,8631393.0,31.20006237695352
1297,VA,2017-11,2261.0,8631393.0,26.19507650734939
1298,VA,2017-12,2248.0,8631393.0,26.044463506643712
1299,VA,2018-01,2229.0,8631393.0,25.82433681330464
1300,VA,2018-02,1857.0,8631393.0,21.51448787003442
1301,VA,2018-03,1967.0,8631393.0,22.78890556831325
1302,VA,2018-04,1666.0,8631393.0,19.301635321204817
1303,VA,2018-05,1856.0,8631393.0,21.502902254595522
1304,VA,2018-06,1803.0,8631393.0,20.888864636333903
1305,VA,2018-07,2130.0,8631393.0,24.677360884853695
1306,VA,2018-08,2029.0,8631393.0,23.507213725524952
1307,VA,2018-09,2307.0,8631393.0,26.72801481753872
1308,VA,2018-10,3502.0,8631393.0,40.57282526702237
1309,VA,2018-11,3004.0,8631393.0,34.803188778450945
1310,VA,2018-12,2678.0,8631393.0,31.026278145370046
1311,VA,2019-01,2567.0,8631393.0,29.740274831652318
1312,VA,2019-02,2339.0,8631393.0,27.098754511583472
1313,VA,2019-03,2265.0,8631393.0,26.241418969104984
1314,VA,2019-04,2356.0,8631393.0,27.295709974044744
1315,VA,2019-05,2386.0,8631393.0,27.643278437211695
1316,VA,2019-06,1817.0,8631393.0,21.05106325247848
1317,VA,2019-07,2126.0,8631393.0,24.6310184230981
1318,VA,2019-08,1944.0,8631393.0,22.522436413218585
1319,VA,2019-09,1702.0,8631393.0,19.71871747700516
1320,VA,2019-10,2161.0,8631393.0,25.036514963459545
1321,VA,2019-11,1927.0,8631393.0,22.32548095075731
1322,VA,2019-12,2117.0,8631393.0,24.526747884148016
1337,DC,2016-05,0.0,689545.0,0.0
1338,DC,2016-06,33.0,689545.0,4.7857645258830095
1339,DC,2016-07,54.0,689545.0,7.831251042354016
1340,DC,2016-08,67.0,689545.0,9.71655221921702
1341,DC,2016-09,71.0,689545.0,10.296644889021021
1342,DC,2016-10,50.0,689545.0,7.251158372550014
1343,DC,2016-11,98.0,689545.0,14.212270410198029
1344,DC,2016-12,81.0,689545.0,11.746876563531025
1345,DC,2017-01,79.0,689545.0,11.456830228629023
1346,DC,2017-02,78.0,689545.0,11.311807061178023
1347,DC,2017-03,62.0,689545.0,8.99143638196202
1348,DC,2017-04,53.0,689545.0,7.686227874903016
1349,DC,2017-05,45.0,689545.0,6.526042535295014
1350,DC,2017-06,39.0,689545.0,5.655903530589011
1351,DC,2017-07,41.0,689545.0,5.945949865491012
1352,DC,2017-08,78.0,689545.0,11.311807061178023
1353,DC,2017-09,77.0,689545.0,11.166783893727022
1354,DC,2017-10,53.0,689545.0,7.686227874903016
1355,DC,2017-11,53.0,689545.0,7.686227874903016
1356,DC,2017-12,105.0,689545.0,15.22743258235503
1357,DC,2018-01,109.0,689545.0,15.807525252159031
1358,DC,2018-02,124.0,689545.0,17.98287276392404
1359,DC,2018-03,86.0,689545.0,12.471992400786027
1360,DC,2018-04,93.0,689545.0,13.487154572943027
1361,DC,2018-05,95.0,689545.0,13.77720090784503
1362,DC,2018-06,85.0,689545.0,12.326969233335024
1363,DC,2018-07,57.0,689545.0,8.266320544707018
1364,DC,2018-08,47.0,689545.0,6.816088870197014
1365,DC,2018-09,65.0,689545.0,9.42650588431502
1366,DC,2018-10,68.0,689545.0,9.86157538666802
1367,DC,2018-11,53.0,689545.0,7.686227874903016
1368,DC,2018-12,69.0,689545.0,10.00659855411902
1369,DC,2019-01,102.0,689545.0,14.79236308000203
1370,DC,2019-02,136.0,689545.0,19.72315077333604
1371,DC,2019-03,152.0,689545.0,22.043521452552046
1372,DC,2019-04,156.0,689545.0,22.623614122356045
1373,DC,2019-05,157.0,689545.0,22.768637289807046
1374,DC,2019-06,149.0,689545.0,21.608451950199044
1375,DC,2019-07,147.0,689545.0,21.318405615297042
1376,DC,2019-08,105.0,689545.0,15.22743258235503
1377,DC,2019-09,101.0,689545.0,14.64733991255103
1378,DC,2019-10,111.0,689545.0,16.097571587061033
1379,DC,2019-11,57.0,689545.0,8.266320544707018
1380,DC,2019-12,112.0,689545.0,16.242594754512034
1395,DE,2016-05,16.0,989948.0,1.6162465099176926
1396,DE,2016-06,37.0,989948.0,3.737570054184664
1397,DE,2016-07,30.0,989948.0,3.030462206095674
1398,DE,2016-08,37.0,989948.0,3.737570054184664
1399,DE,2016-09,30.0,989948.0,3.030462206095674
1400,DE,2016-10,32.0,989948.0,3.232493019835385
1401,DE,2016-11,45.0,989948.0,4.545693309143511
1402,DE,2016-12,26.0,989948.0,2.6264005786162503
1403,DE,2017-01,26.0,989948.0,2.6264005786162503
1404,DE,2017-02,29.0,989948.0,2.929446799225818
1405,DE,2017-03,20.0,989948.0,2.020308137397116
1406,DE,2017-04,25.0,989948.0,2.525385171746395
1407,DE,2017-05,50.0,989948.0,5.05077034349279
1408,DE,2017-06,41.0,989948.0,4.141631681664087
1409,DE,2017-07,48.0,989948.0,4.848739529753078
1410,DE,2017-08,117.0,989948.0,11.818802603773127
1411,DE,2017-09,165.0,989948.0,16.667542133526208
1412,DE,2017-10,118.0,989948.0,11.919818010642983
1413,DE,2017-11,117.0,989948.0,11.818802603773127
1414,DE,2017-12,135.0,989948.0,13.637079927430532
1415,DE,2018-01,97.0,989948.0,9.798494466376011
1416,DE,2018-02,134.0,989948.0,13.536064520560675
1417,DE,2018-03,198.0,989948.0,20.001050560231448
1418,DE,2018-04,118.0,989948.0,11.919818010642983
1419,DE,2018-05,202.0,989948.0,20.40511218771087
1420,DE,2018-06,140.0,989948.0,14.142156961779811
1421,DE,2018-07,116.0,989948.0,11.717787196903272
1422,DE,2018-08,102.0,989948.0,10.30357150072529
1423,DE,2018-09,44.0,989948.0,4.4446779022736544
1424,DE,2018-10,185.0,989948.0,18.68785027092332
1425,DE,2018-11,143.0,989948.0,14.445203182389378
1426,DE,2018-12,165.0,989948.0,16.667542133526208
1427,DE,2019-01,138.0,989948.0,13.940126148040099
1428,DE,2019-02,96.0,989948.0,9.697479059506156
1429,DE,2019-03,77.0,989948.0,7.7781863289788955
1430,DE,2019-04,144.0,989948.0,14.546218589259235
1431,DE,2019-05,125.0,989948.0,12.626925858731974
1432,DE,2019-06,138.0,989948.0,13.940126148040099
1433,DE,2019-07,150.0,989948.0,15.152311030478367
1434,DE,2019-08,130.0,989948.0,13.132002893081253
1435,DE,2019-09,104.0,989948.0,10.505602314465001
1436,DE,2019-10,153.0,989948.0,15.455357251087937
1437,DE,2019-11,200.0,989948.0,20.20308137397116
1438,DE,2019-12,165.0,989948.0,16.667542133526208
1453,TX,2016-05,0.0,29145505.0,0.0
1454,TX,2016-06,2399.0,29145505.0,8.231114883753087
1455,TX,2016-07,6194.0,29145505.0,21.25199065859384
1456,TX,2016-08,7500.0,29145505.0,25.732956076760377
1457,TX,2016-09,7932.0,29145505.0,27.21517434678178
1458,TX,2016-10,7769.0,29145505.0,26.65591143471352
1459,TX,2016-11,9849.0,29145505.0,33.79251792000173
1460,TX,2016-12,8122.0,29145505.0,27.867075900726373
1461,TX,2017-01,8699.0,29145505.0,29.846797988231803
1462,TX,2017-02,7188.0,29145505.0,24.662465103967147
1463,TX,2017-03,8610.0,29145505.0,29.541433576120912
1464,TX,2017-04,7483.0,29145505.0,25.674628042986388
1465,TX,2017-05,5678.0,29145505.0,19.481563280512724
1466,TX,2017-06,6336.0,29145505.0,21.739201293647167
1467,TX,2017-07,5736.0,29145505.0,19.68056480750634
1468,TX,2017-08,7798.0,29145505.0,26.755412198210323
1469,TX,2017-09,7090.0,29145505.0,24.326221144564144
1470,TX,2017-10,7277.0,29145505.0,24.967829516078034
1471,TX,2017-11,6616.0,29145505.0,22.69989832051289
1472,TX,2017-12,7023.0,29145505.0,24.09634007027842
1473,TX,2018-01,6638.0,29145505.0,22.775381658338052
1474,TX,2018-02,7762.0,29145505.0,26.631894009041876
1475,TX,2018-03,7257.0,29145505.0,24.899208299873344
1476,TX,2018-04,7050.0,29145505.0,24.188978712154757
1477,TX,2018-05,7064.0,29145505.0,24.237013563498042
1478,TX,2018-06,6401.0,29145505.0,21.962220246312423
1479,TX,2018-07,5871.0,29145505.0,20.143758016888025
1480,TX,2018-08,6946.0,29145505.0,23.832148387890346
1481,TX,2018-09,6588.0,29145505.0,22.603828617826316
1482,TX,2018-10,7899.0,29145505.0,27.10194934004403
1483,TX,2018-11,7557.0,29145505.0,25.92852654294376
1484,TX,2018-12,7012.0,29145505.0,24.05859840136584
1485,TX,2019-01,6752.0,29145505.0,23.16652259070481
1486,TX,2019-02,6035.0,29145505.0,20.706451989766517
1487,TX,2019-03,5497.0,29145505.0,18.860541273860242
1488,TX,2019-04,6724.0,29145505.0,23.070452888018238
1489,TX,2019-05,6535.0,29145505.0,22.421982394883877
1490,TX,2019-06,5765.0,29145505.0,19.780065571003146
1491,TX,2019-07,6397.0,29145505.0,21.948496003071487
1492,TX,2019-08,7291.0,29145505.0,25.015864367421322
1493,TX,2019-09,6734.0,29145505.0,23.104763496120587
1494,TX,2019-10,8139.0,29145505.0,27.925403934500366
1495,TX,2019-11,6769.0,29145505.0,23.2248506244788
1496,TX,2019-12,6073.0,29145505.0,20.83683230055544
1511,WA,2016-05,0.0,7705281.0,0.0
1512,WA,2016-06,634.0,7705281.0,8.22812302367688
1513,WA,2016-07,1356.0,7705281.0,17.598319905529728
1514,WA,2016-08,1351.0,7705281.0,17.533429345406095
1515,WA,2016-09,1281.0,7705281.0,16.624961503675205
1516,WA,2016-10,1459.0,7705281.0,18.9350654440766
1517,WA,2016-11,1604.0,7705281.0,20.816891687662007
1518,WA,2016-12,1630.0,7705281.0,21.15432260030491
1519,WA,2017-01,1240.0,7705281.0,16.092858910661402
1520,WA,2017-02,1428.0,7705281.0,18.53274397131007
1521,WA,2017-03,1352.0,7705281.0,17.54640745743082
1522,WA,2017-04,1095.0,7705281.0,14.211032667075997
1523,WA,2017-05,1098.0,7705281.0,14.249967003150177
1524,WA,2017-06,1238.0,7705281.0,16.06690268661195
1525,WA,2017-07,1558.0,7705281.0,20.21989853452457
1526,WA,2017-08,1656.0,7705281.0,21.491753512947806
1527,WA,2017-09,1831.0,7705281.0,23.762923117275022
1528,WA,2017-10,2275.0,7705281.0,29.52520485625378
1529,WA,2017-11,1970.0,7705281.0,25.566880688712068
1530,WA,2017-12,1706.0,7705281.0,22.140659114184157
1531,WA,2018-01,1546.0,7705281.0,20.064161190227846
1532,WA,2018-02,1382.0,7705281.0,17.93575081817263
1533,WA,2018-03,1496.0,7705281.0,19.415255588991496
1534,WA,2018-04,1495.0,7705281.0,19.40227747696677
1535,WA,2018-05,1754.0,7705281.0,22.76360849137105
1536,WA,2018-06,2044.0,7705281.0,26.52726097854186
1537,WA,2018-07,1731.0,7705281.0,22.46511191480233
1538,WA,2018-08,1707.0,7705281.0,22.153637226208883
1539,WA,2018-09,1366.0,7705281.0,17.728101025776997
1540,WA,2018-10,1371.0,7705281.0,17.792991585900634
1541,WA,2018-11,1474.0,7705281.0,19.129737124447505
1542,WA,2018-12,1552.0,7705281.0,20.142029862376205
1543,WA,2019-01,1327.0,7705281.0,17.221954656812645
1544,WA,2019-02,1312.0,7705281.0,17.027282976441743
1545,WA,2019-03,1160.0,7705281.0,15.054609948683247
1546,WA,2019-04,1155.0,7705281.0,14.989719388559612
1547,WA,2019-05,1233.0,7705281.0,16.002012126488314
1548,WA,2019-06,1053.0,7705281.0,13.665951962037466
1549,WA,2019-07,1360.0,7705281.0,17.650232353628635
1550,WA,2019-08,1171.0,7705281.0,15.197369180955242
1551,WA,2019-09,1270.0,7705281.0,16.48220227140321
1552,WA,2019-10,1401.0,7705281.0,18.182334946642438
1553,WA,2019-11,1110.0,7705281.0,14.405704347446902
1554,WA,2019-12,1135.0,7705281.0,14.730157148065075
1569,OR,2016-05,0.0,4237256.0,0.0
1570,OR,2016-06,43.0,4237256.0,1.0148076963015689
1571,OR,2016-07,112.0,4237256.0,2.64322004618083
1572,OR,2016-08,128.0,4237256.0,3.0208229099209487
1573,OR,2016-09,148.0,4237256.0,3.492826489596097
1574,OR,2016-10,193.0,4237256.0,4.554834543865181
1575,OR,2016-11,199.0,4237256.0,4.696435617767725
1576,OR,2016-12,203.0,4237256.0,4.790836333702755
1577,OR,2017-01,123.0,4237256.0,2.9028220150021617
1578,OR,2017-02,130.0,4237256.0,3.0680232678884636
1579,OR,2017-03,149.0,4237256.0,3.516426668579854
1580,OR,2017-04,124.0,4237256.0,2.926422193985919
1581,OR,2017-05,147.0,4237256.0,3.4692263106123393
1582,OR,2017-06,108.0,4237256.0,2.5488193302458004
1583,OR,2017-07,243.0,4237256.0,5.734843493053051
1584,OR,2017-08,839.0,4237256.0,19.800550167372467
1585,OR,2017-09,781.0,4237256.0,18.43173978631454
1586,OR,2017-10,1423.0,4237256.0,33.583054693886794
1587,OR,2017-11,1225.0,4237256.0,28.91021925510283
1588,OR,2017-12,876.0,4237256.0,20.673756789771492
1589,OR,2018-01,755.0,4237256.0,17.81813513273685
1590,OR,2018-02,801.0,4237256.0,18.903743365989687
1591,OR,2018-03,806.0,4237256.0,19.021744260908477
1592,OR,2018-04,611.0,4237256.0,14.41970935907578
1593,OR,2018-05,648.0,4237256.0,15.292915981474803
1594,OR,2018-06,712.0,4237256.0,16.80332743643528
1595,OR,2018-07,635.0,4237256.0,14.986113654685957
1596,OR,2018-08,3246.0,4237256.0,76.60618098127657
1597,OR,2018-09,3367.0,4237256.0,79.46180263831121
1598,OR,2018-10,2940.0,4237256.0,69.3845262122468
1599,OR,2018-11,3802.0,4237256.0,89.72788049624569
1600,OR,2018-12,4173.0,4237256.0,98.48354689921968
1601,OR,2019-01,3644.0,4237256.0,85.999052216812
1602,OR,2019-02,5971.0,4237256.0,140.9166687120155
1603,OR,2019-03,3267.0,4237256.0,77.10178473993547
1604,OR,2019-04,2540.0,4237256.0,59.944454618743826
1605,OR,2019-05,2066.0,4237256.0,48.757969780442814
1606,OR,2019-06,2338.0,4237256.0,55.17721846402484
1607,OR,2019-07,3473.0,4237256.0,81.96342161058949
1608,OR,2019-08,3875.0,4237256.0,91.45069356205997
1609,OR,2019-09,3542.0,4237256.0,83.59183396046875
1610,OR,2019-10,3592.0,4237256.0,84.77184290965663
1611,OR,2019-11,3199.0,4237256.0,75.49697256903997
1612,OR,2019-12,3661.0,4237256.0,86.4002552595359
1627,AL,2016-05,0.0,5024279.0,0.0
1628,AL,2016-06,18.0,5024279.0,0.35826035934708245
1629,AL,2016-07,21.0,5024279.0,0.41797041923826284
1630,AL,2016-08,21.0,5024279.0,0.41797041923826284
1631,AL,2016-09,15.0,5024279.0,0.298550299455902
1632,AL,2016-10,23.0,5024279.0,0.4577771258323831
1633,AL,2016-11,13.0,5024279.0,0.2587435928617818
1634,AL,2016-12,24.0,5024279.0,0.4776804791294433
1635,AL,2017-01,31.0,5024279.0,0.6170039522088642
1636,AL,2017-02,13.0,5024279.0,0.2587435928617818
1637,AL,2017-03,25.0,5024279.0,0.49758383242650334
1638,AL,2017-04,26.0,5024279.0,0.5174871857235636
1639,AL,2017-05,72.0,5024279.0,1.4330414373883298
1640,AL,2017-06,69.0,5024279.0,1.3733313774971494
1641,AL,2017-07,138.0,5024279.0,2.746662754994299
1642,AL,2017-08,665.0,5024279.0,13.235729942544989
1643,AL,2017-09,522.0,5024279.0,10.38955042106539
1644,AL,2017-10,385.0,5024279.0,7.662791019368152
1645,AL,2017-11,334.0,5024279.0,6.647720001218086
1646,AL,2017-12,624.0,5024279.0,12.419692457365525
1647,AL,2018-01,761.0,5024279.0,15.146451859062763
1648,AL,2018-02,728.0,5024279.0,14.489641200259777
1649,AL,2018-03,1104.0,5024279.0,21.97330203995439
1650,AL,2018-04,1048.0,5024279.0,20.858714255319022
1651,AL,2018-05,1112.0,5024279.0,22.13252886633087
1652,AL,2018-06,956.0,5024279.0,19.02760575198949
1653,AL,2018-07,769.0,5024279.0,15.305678685439245
1654,AL,2018-08,1166.0,5024279.0,23.207309944372117
1655,AL,2018-09,1351.0,5024279.0,26.88943030432824
1656,AL,2018-10,1729.0,5024279.0,34.41289785061697
1657,AL,2018-11,1719.0,5024279.0,34.21386431764637
1658,AL,2018-12,1652.0,5024279.0,32.880339646743344
1659,AL,2019-01,1593.0,5024279.0,31.706041802216795
1660,AL,2019-02,1529.0,5024279.0,30.432227191204944
1661,AL,2019-03,1806.0,5024279.0,35.945456054490606
1662,AL,2019-04,1754.0,5024279.0,34.91048168304348
1663,AL,2019-05,1628.0,5024279.0,32.4026591676139
1664,AL,2019-06,1588.0,5024279.0,31.606525035731494
1665,AL,2019-07,1502.0,5024279.0,29.894836652184324
1666,AL,2019-08,1362.0,5024279.0,27.108367190595903
1667,AL,2019-09,1456.0,5024279.0,28.979282400519555
1668,AL,2019-10,1955.0,5024279.0,38.911055695752566
1669,AL,2019-11,1578.0,5024279.0,31.407491502760895
1670,AL,2019-12,1488.0,5024279.0,29.616189706025484
1685,ME,2016-05,0.0,1362359.0,0.0
1686,ME,2016-06,1.0,1362359.0,0.07340209151919574
1687,ME,2016-07,20.0,1362359.0,1.468041830383915
1688,ME,2016-08,19.0,1362359.0,1.3946397388647194
1689,ME,2016-09,17.0,1362359.0,1.2478355558263277
1690,ME,2016-10,15.0,1362359.0,1.1010313727879362
1691,ME,2016-11,23.0,1362359.0,1.6882481049415021
1692,ME,2016-12,37.0,1362359.0,2.7158773862102428
1693,ME,2017-01,37.0,1362359.0,2.7158773862102428
1694,ME,2017-02,61.0,1362359.0,4.47752758267094
1695,ME,2017-03,44.0,1362359.0,3.2296920268446128
1696,ME,2017-04,36.0,1362359.0,2.642475294691047
1697,ME,2017-05,47.0,1362359.0,3.4498983014022
1698,ME,2017-06,48.0,1362359.0,3.523300392921396
1699,ME,2017-07,62.0,1362359.0,4.550929674190137
1700,ME,2017-08,72.0,1362359.0,5.284950589382094
1701,ME,2017-09,50.0,1362359.0,3.6701045759597872
1702,ME,2017-10,38.0,1362359.0,2.7892794777294387
1703,ME,2017-11,28.0,1362359.0,2.055258562537481
1704,ME,2017-12,68.0,1362359.0,4.991342223305311
1705,ME,2018-01,54.0,1362359.0,3.9637129420365707
1706,ME,2018-02,31.0,1362359.0,2.2754648370950683
1707,ME,2018-03,24.0,1362359.0,1.761650196460698
1708,ME,2018-04,39.0,1362359.0,2.8626815692486343
1709,ME,2018-05,29.0,1362359.0,2.128660654056677
1710,ME,2018-06,55.0,1362359.0,4.037115033555766
1711,ME,2018-07,94.0,1362359.0,6.8997966028044
1712,ME,2018-08,103.0,1362359.0,7.560415426477161
1713,ME,2018-09,80.0,1362359.0,5.87216732153566
1714,ME,2018-10,64.0,1362359.0,4.697733857228528
1715,ME,2018-11,79.0,1362359.0,5.798765230016464
1716,ME,2018-12,51.0,1362359.0,3.743506667478983
1717,ME,2019-01,40.0,1362359.0,2.93608366076783
1718,ME,2019-02,54.0,1362359.0,3.9637129420365707
1719,ME,2019-03,57.0,1362359.0,4.183919216594157
1720,ME,2019-04,40.0,1362359.0,2.93608366076783
1721,ME,2019-05,48.0,1362359.0,3.523300392921396
1722,ME,2019-06,61.0,1362359.0,4.47752758267094
1723,ME,2019-07,80.0,1362359.0,5.87216732153566
1724,ME,2019-08,64.0,1362359.0,4.697733857228528
1725,ME,2019-09,49.0,1362359.0,3.5967024844405913
1726,ME,2019-10,57.0,1362359.0,4.183919216594157
1727,ME,2019-11,32.0,1362359.0,2.348866928614264
1728,ME,2019-12,54.0,1362359.0,3.9637129420365707
1743,VT,2016-05,0.0,643077.0,0.0
1744,VT,2016-06,0.0,643077.0,0.0
1745,VT,2016-07,3.0,643077.0,0.4665071212312056
1746,VT,2016-08,1.0,643077.0,0.1555023737437352
1747,VT,2016-09,2.0,643077.0,0.3110047474874704
1748,VT,2016-10,1.0,643077.0,0.1555023737437352
1749,VT,2016-11,5.0,643077.0,0.777511868718676
1750,VT,2016-12,5.0,643077.0,0.777511868718676
1751,VT,2017-01,3.0,643077.0,0.4665071212312056
1752,VT,2017-02,13.0,643077.0,2.0215308586685574
1753,VT,2017-03,15.0,643077.0,2.332535606156028
1754,VT,2017-04,3.0,643077.0,0.4665071212312056
1755,VT,2017-05,5.0,643077.0,0.777511868718676
1756,VT,2017-06,6.0,643077.0,0.9330142424624112
1757,VT,2017-07,9.0,643077.0,1.3995213636936168
1758,VT,2017-08,19.0,643077.0,2.954545101130969
1759,VT,2017-09,6.0,643077.0,0.9330142424624112
1760,VT,2017-10,19.0,643077.0,2.954545101130969
1761,VT,2017-11,20.0,643077.0,3.110047474874704
1762,VT,2017-12,37.0,643077.0,5.753587828518203
1763,VT,2018-01,19.0,643077.0,2.954545101130969
1764,VT,2018-02,22.0,643077.0,3.421052222362174
1765,VT,2018-03,20.0,643077.0,3.110047474874704
1766,VT,2018-04,12.0,643077.0,1.8660284849248223
1767,VT,2018-05,1.0,643077.0,0.1555023737437352
1768,VT,2018-06,17.0,643077.0,2.6435403536434983
1769,VT,2018-07,7.0,643077.0,1.0885166162061464
1770,VT,2018-08,8.0,643077.0,1.2440189899498817
1771,VT,2018-09,18.0,643077.0,2.7990427273872336
1772,VT,2018-10,15.0,643077.0,2.332535606156028
1773,VT,2018-11,27.0,643077.0,4.198564091080851
1774,VT,2018-12,22.0,643077.0,3.421052222362174
1775,VT,2019-01,21.0,643077.0,3.265549848618439
1776,VT,2019-02,20.0,643077.0,3.110047474874704
1777,VT,2019-03,17.0,643077.0,2.6435403536434983
1778,VT,2019-04,8.0,643077.0,1.2440189899498817
1779,VT,2019-05,5.0,643077.0,0.777511868718676
1780,VT,2019-06,7.0,643077.0,1.0885166162061464
1781,VT,2019-07,27.0,643077.0,4.198564091080851
1782,VT,2019-08,19.0,643077.0,2.954545101130969
1783,VT,2019-09,30.0,643077.0,4.665071212312056
1784,VT,2019-10,21.0,643077.0,3.265549848618439
1785,VT,2019-11,25.0,643077.0,3.88755934359338
1786,VT,2019-12,25.0,643077.0,3.88755934359338
1801,TN,2016-05,0.0,6910840.0,0.0
1802,TN,2016-06,178.0,6910840.0,2.5756637398637503
1803,TN,2016-07,241.0,6910840.0,3.4872750635233922
1804,TN,2016-08,312.0,6910840.0,4.514646555266798
1805,TN,2016-09,187.0,6910840.0,2.705893928957985
1806,TN,2016-10,188.0,6910840.0,2.7203639499684553
1807,TN,2016-11,267.0,6910840.0,3.8634956097956255
1808,TN,2016-12,315.0,6910840.0,4.55805661829821
1809,TN,2017-01,221.0,6910840.0,3.197874643313982
1810,TN,2017-02,199.0,6910840.0,2.879534181083631
1811,TN,2017-03,275.0,6910840.0,3.9792557778793896
1812,TN,2017-04,266.0,6910840.0,3.849025588785155
1813,TN,2017-05,230.0,6910840.0,3.3281048324082163
1814,TN,2017-06,208.0,6910840.0,3.0097643701778654
1815,TN,2017-07,454.0,6910840.0,6.56938953875361
1816,TN,2017-08,2656.0,6910840.0,38.43237580380966
1817,TN,2017-09,2332.0,6910840.0,33.744088996417226
1818,TN,2017-10,1215.0,6910840.0,17.581075527721666
1819,TN,2017-11,1233.0,6910840.0,17.841535905910135
1820,TN,2017-12,1718.0,6910840.0,24.859496095988334
1821,TN,2018-01,1853.0,6910840.0,26.812948932401852
1822,TN,2018-02,1964.0,6910840.0,28.419121264564076
1823,TN,2018-03,1922.0,6910840.0,27.811380382124316
1824,TN,2018-04,2184.0,6910840.0,31.60252588686759
1825,TN,2018-05,2119.0,6910840.0,30.661974521187002
1826,TN,2018-06,1794.0,6910840.0,25.959217692784094
1827,TN,2018-07,1701.0,6910840.0,24.613505738810332
1828,TN,2018-08,2223.0,6910840.0,32.16685670627594
1829,TN,2018-09,2150.0,6910840.0,31.110545172511593
1830,TN,2018-10,2542.0,6910840.0,36.78279340861603
1831,TN,2018-11,2252.0,6910840.0,32.58648731557958
1832,TN,2018-12,1759.0,6910840.0,25.452766957417623
1833,TN,2019-01,1791.0,6910840.0,25.915807629752678
1834,TN,2019-02,1865.0,6910840.0,26.9865891845275
1835,TN,2019-03,1650.0,6910840.0,23.875534667276337
1836,TN,2019-04,2376.0,6910840.0,34.380769920877924
1837,TN,2019-05,1838.0,6910840.0,26.595898617244792
1838,TN,2019-06,1614.0,6910840.0,23.3546139108994
1839,TN,2019-07,1485.0,6910840.0,21.487981200548703
1840,TN,2019-08,1624.0,6910840.0,23.499314121004105
1841,TN,2019-09,1561.0,6910840.0,22.587702797344463
1842,TN,2019-10,1814.0,6910840.0,26.248618112993498
1843,TN,2019-11,1895.0,6910840.0,27.420689814841612
1844,TN,2019-12,1618.0,6910840.0,23.412493994941283
1859,NC,2016-05,0.0,10439388.0,0.0
1860,NC,2016-06,358.0,10439388.0,3.4293198030382626
1861,NC,2016-07,1041.0,10439388.0,9.971848924477182
1862,NC,2016-08,1059.0,10439388.0,10.144272825188605
1863,NC,2016-09,693.0,10439388.0,6.6383201773897085
1864,NC,2016-10,1098.0,10439388.0,10.517857943396683
1865,NC,2016-11,928.0,10439388.0,8.889409992233261
1866,NC,2016-12,970.0,10439388.0,9.291732427226577
1867,NC,2017-01,949.0,10439388.0,9.09057120972992
1868,NC,2017-02,1008.0,10439388.0,9.655738439839578
1869,NC,2017-03,1406.0,10439388.0,13.468222466680995
1870,NC,2017-04,904.0,10439388.0,8.659511457951366
1871,NC,2017-05,808.0,10439388.0,7.739917320823788
1872,NC,2017-06,858.0,10439388.0,8.218872600577736
1873,NC,2017-07,1268.0,10439388.0,12.146305894560102
1874,NC,2017-08,5766.0,10439388.0,55.23312286122519
1875,NC,2017-09,5584.0,10439388.0,53.489725642920824
1876,NC,2017-10,4972.0,10439388.0,47.627313018732515
1877,NC,2017-11,5726.0,10439388.0,54.849958637422034
1878,NC,2017-12,4845.0,10439388.0,46.41076660815749
1879,NC,2018-01,5128.0,10439388.0,49.12165349156483
1880,NC,2018-02,5066.0,10439388.0,48.52774894466994
1881,NC,2018-03,4321.0,10439388.0,41.39131527633612
1882,NC,2018-04,5366.0,10439388.0,51.40148062319361
1883,NC,2018-05,5824.0,10439388.0,55.788710985739776
1884,NC,2018-06,4221.0,10439388.0,40.43340471682823
1885,NC,2018-07,3691.0,10439388.0,35.35647875143639
1886,NC,2018-08,4318.0,10439388.0,41.36257795955088
1887,NC,2018-09,4049.0,10439388.0,38.785798554474646
1888,NC,2018-10,5394.0,10439388.0,51.66969557985583
1889,NC,2018-11,4662.0,10439388.0,44.65779028425804
1890,NC,2018-12,4193.0,10439388.0,40.165189760166015
1891,NC,2019-01,4318.0,10439388.0,41.36257795955088
1892,NC,2019-02,3937.0,10439388.0,37.71293872782581
1893,NC,2019-03,4186.0,10439388.0,40.098136021000464
1894,NC,2019-04,4801.0,10439388.0,45.98928596197402
1895,NC,2019-05,3778.0,10439388.0,36.189860938208255
