State,year_month,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,TimeOfDay_Day,TimeOfDay_Night,TimeOfDay_Noon,Severity_1.0,Severity_2.0,Severity_3.0,Severity_4.0,AccidentDuration_High,AccidentDuration_Low,AccidentDuration_Moderate,AccidentDuration_Very High,AccidentDuration_Very Low,Pressure_High,Pressure_Low,Pressure_Moderate,Temperature_High,Temperature_Low,Temperature_Moderate,Temperature_VeryHigh,Temperature_VeryLow,Temperature_VeryVeryLow,Humidity_High,Humidity_Low,Humidity_Moderate,WindSpeed_Calm,WindSpeed_FreshBreeze,WindSpeed_GentleBreeze,WindSpeed_ModerateBreeze,WindSpeed_StrongBreeze,Month,Year
LA,2019-10,263.0,282.0,28.0,28.0,317.0,255.0,378.0,746.0,296.0,509.0,0.0,1189.0,328.0,34.0,256.0,204.0,313.0,462.0,316.0,20.0,3.0,1528.0,257.0,240.0,1054.0,0.0,0.0,0.0,1396.0,21.0,134.0,961.0,11.0,466.0,109.0,4.0,10,2019
LA,2019-11,343.0,226.0,38.0,24.0,272.0,214.0,280.0,639.0,267.0,491.0,1.0,1141.0,239.0,16.0,306.0,162.0,278.0,387.0,264.0,249.0,1.0,1147.0,5.0,633.0,738.0,0.0,21.0,0.0,1116.0,7.0,274.0,837.0,23.0,398.0,137.0,2.0,11,2019
LA,2019-12,212.0,290.0,36.0,30.0,173.0,275.0,222.0,602.0,234.0,402.0,0.0,969.0,251.0,18.0,220.0,236.0,199.0,315.0,268.0,281.0,0.0,957.0,13.0,843.0,382.0,0.0,0.0,0.0,1007.0,43.0,188.0,689.0,36.0,335.0,175.0,3.0,12,2019
OK,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
OK,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
OK,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2016
OK,2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
OK,2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
OK,2016-06,3.0,1.0,0.0,0.0,4.0,4.0,2.0,8.0,5.0,1.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,13.0,11.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,3.0,5.0,0.0,5.0,4.0,0.0,06,2016
OK,2016-07,6.0,3.0,1.0,0.0,17.0,11.0,3.0,19.0,10.0,12.0,0.0,26.0,2.0,13.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,22.0,0.0,19.0,0.0,0.0,0.0,33.0,0.0,8.0,14.0,8.0,13.0,6.0,0.0,07,2016
OK,2016-08,34.0,17.0,1.0,0.0,25.0,13.0,13.0,23.0,28.0,52.0,0.0,86.0,5.0,12.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,103.0,74.0,0.0,27.0,2.0,0.0,0.0,61.0,0.0,42.0,43.0,1.0,41.0,18.0,0.0,08,2016
OK,2016-09,14.0,12.0,3.0,1.0,22.0,32.0,21.0,54.0,11.0,40.0,0.0,82.0,8.0,15.0,0.0,0.0,0.0,105.0,0.0,6.0,1.0,98.0,46.0,2.0,57.0,0.0,0.0,0.0,73.0,8.0,24.0,23.0,6.0,39.0,37.0,0.0,09,2016
OK,2016-10,23.0,12.0,0.0,0.0,22.0,21.0,12.0,28.0,22.0,40.0,0.0,76.0,4.0,10.0,0.0,0.0,0.0,90.0,0.0,26.0,0.0,64.0,17.0,25.0,48.0,0.0,0.0,0.0,67.0,1.0,22.0,22.0,17.0,27.0,20.0,4.0,10,2016
OK,2016-11,7.0,25.0,1.0,8.0,14.0,24.0,15.0,36.0,22.0,36.0,0.0,72.0,7.0,15.0,0.0,0.0,0.0,94.0,0.0,27.0,8.0,59.0,1.0,56.0,36.0,0.0,1.0,0.0,73.0,2.0,19.0,38.0,7.0,32.0,16.0,1.0,11,2016
OK,2016-12,50.0,16.0,2.0,1.0,33.0,14.0,7.0,6.0,61.0,56.0,0.0,103.0,3.0,17.0,0.0,0.0,0.0,123.0,0.0,30.0,6.0,87.0,0.0,110.0,5.0,0.0,8.0,0.0,73.0,19.0,31.0,28.0,11.0,54.0,20.0,10.0,12,2016
OK,2017-01,10.0,27.0,1.0,1.0,7.0,15.0,10.0,10.0,32.0,29.0,0.0,59.0,2.0,10.0,0.0,0.0,0.0,71.0,0.0,18.0,3.0,50.0,0.0,55.0,6.0,0.0,10.0,0.0,45.0,5.0,21.0,21.0,10.0,26.0,12.0,2.0,01,2017
OK,2017-02,22.0,16.0,3.0,1.0,16.0,17.0,12.0,16.0,34.0,37.0,0.0,61.0,12.0,14.0,0.0,0.0,0.0,87.0,0.0,22.0,9.0,56.0,3.0,54.0,29.0,0.0,1.0,0.0,35.0,16.0,36.0,27.0,5.0,39.0,15.0,1.0,02,2017
OK,2017-03,6.0,9.0,1.0,0.0,9.0,12.0,31.0,15.0,14.0,39.0,0.0,46.0,7.0,15.0,0.0,0.0,0.0,68.0,0.0,16.0,0.0,52.0,3.0,38.0,27.0,0.0,0.0,0.0,42.0,8.0,18.0,16.0,4.0,20.0,25.0,3.0,03,2017
OK,2017-04,19.0,15.0,0.0,0.0,24.0,17.0,23.0,20.0,17.0,61.0,0.0,83.0,4.0,11.0,0.0,0.0,0.0,98.0,0.0,5.0,0.0,93.0,0.0,21.0,77.0,0.0,0.0,0.0,72.0,5.0,21.0,37.0,10.0,22.0,28.0,1.0,04,2017
OK,2017-05,27.0,7.0,0.0,4.0,13.0,20.0,13.0,16.0,40.0,28.0,0.0,69.0,5.0,10.0,0.0,0.0,0.0,84.0,0.0,0.0,1.0,83.0,20.0,4.0,60.0,0.0,0.0,0.0,61.0,0.0,23.0,20.0,7.0,41.0,16.0,0.0,05,2017
OK,2017-06,17.0,20.0,7.0,2.0,10.0,17.0,6.0,8.0,16.0,55.0,0.0,54.0,7.0,18.0,0.0,0.0,0.0,79.0,0.0,2.0,0.0,77.0,61.0,0.0,18.0,0.0,0.0,0.0,38.0,5.0,36.0,24.0,13.0,30.0,12.0,0.0,06,2017
OK,2017-07,108.0,11.0,8.0,4.0,87.0,7.0,42.0,56.0,66.0,145.0,0.0,230.0,21.0,16.0,0.0,121.0,2.0,66.0,78.0,0.0,0.0,267.0,202.0,0.0,48.0,17.0,0.0,0.0,156.0,2.0,109.0,90.0,13.0,127.0,35.0,2.0,07,2017
OK,2017-08,251.0,357.0,4.0,8.0,418.0,363.0,382.0,525.0,406.0,852.0,2.0,1551.0,221.0,9.0,10.0,938.0,63.0,48.0,724.0,0.0,1.0,1782.0,978.0,0.0,805.0,0.0,0.0,0.0,1433.0,8.0,342.0,789.0,35.0,732.0,222.0,5.0,08,2017
OK,2017-09,443.0,310.0,24.0,5.0,347.0,410.0,420.0,663.0,398.0,898.0,1.0,1689.0,260.0,9.0,9.0,1067.0,73.0,44.0,766.0,82.0,1.0,1876.0,783.0,94.0,1082.0,0.0,0.0,0.0,1264.0,115.0,580.0,553.0,116.0,774.0,509.0,7.0,09,2017
OK,2017-10,252.0,405.0,15.0,23.0,283.0,372.0,393.0,568.0,421.0,754.0,2.0,1618.0,109.0,14.0,5.0,288.0,46.0,64.0,1340.0,481.0,0.0,1262.0,205.0,561.0,973.0,0.0,4.0,0.0,1082.0,113.0,548.0,439.0,209.0,613.0,435.0,47.0,10,2017
OK,2017-11,250.0,356.0,15.0,6.0,340.0,292.0,371.0,581.0,363.0,686.0,2.0,1479.0,132.0,17.0,5.0,132.0,45.0,106.0,1342.0,470.0,2.0,1158.0,24.0,991.0,607.0,0.0,8.0,0.0,1077.0,121.0,432.0,434.0,169.0,635.0,366.0,26.0,11,2017
OK,2017-12,475.0,311.0,19.0,16.0,357.0,316.0,398.0,573.0,447.0,872.0,0.0,1687.0,191.0,14.0,1.0,145.0,48.0,81.0,1617.0,669.0,0.0,1223.0,0.0,1369.0,320.0,0.0,203.0,0.0,1106.0,214.0,572.0,677.0,92.0,784.0,335.0,4.0,12,2017
OK,2018-01,336.0,318.0,12.0,26.0,296.0,356.0,438.0,597.0,365.0,820.0,0.0,1600.0,173.0,9.0,2.0,240.0,80.0,83.0,1377.0,1119.0,1.0,662.0,0.0,1109.0,155.0,0.0,518.0,0.0,836.0,263.0,683.0,520.0,225.0,607.0,332.0,98.0,01,2018
OK,2018-02,282.0,302.0,20.0,4.0,267.0,349.0,336.0,570.0,375.0,615.0,0.0,1367.0,168.0,25.0,15.0,173.0,125.0,100.0,1147.0,787.0,0.0,773.0,3.0,895.0,337.0,0.0,325.0,0.0,1153.0,88.0,319.0,414.0,139.0,570.0,426.0,11.0,02,2018
OK,2018-03,370.0,307.0,30.0,27.0,345.0,349.0,293.0,623.0,383.0,715.0,0.0,1545.0,171.0,5.0,49.0,183.0,140.0,50.0,1299.0,473.0,4.0,1244.0,0.0,1066.0,638.0,0.0,17.0,0.0,855.0,387.0,479.0,408.0,232.0,575.0,434.0,72.0,03,2018
OK,2018-04,341.0,383.0,28.0,36.0,289.0,320.0,319.0,636.0,416.0,664.0,1.0,1542.0,164.0,9.0,53.0,181.0,187.0,48.0,1247.0,322.0,58.0,1336.0,81.0,784.0,840.0,0.0,11.0,0.0,761.0,319.0,636.0,432.0,283.0,468.0,362.0,171.0,04,2018
OK,2018-05,349.0,277.0,18.0,53.0,464.0,453.0,387.0,667.0,503.0,831.0,1.0,1816.0,176.0,8.0,25.0,285.0,101.0,29.0,1561.0,0.0,0.0,2001.0,959.0,16.0,1026.0,0.0,0.0,0.0,1459.0,51.0,491.0,586.0,234.0,687.0,409.0,85.0,05,2018
OK,2018-06,375.0,236.0,61.0,36.0,256.0,243.0,258.0,553.0,371.0,541.0,0.0,1319.0,123.0,23.0,3.0,150.0,175.0,35.0,1102.0,1.0,0.0,1464.0,948.0,2.0,515.0,0.0,0.0,0.0,1147.0,23.0,295.0,354.0,94.0,534.0,480.0,3.0,06,2018
OK,2018-07,296.0,410.0,23.0,30.0,285.0,381.0,306.0,502.0,453.0,776.0,0.0,1625.0,105.0,1.0,13.0,23.0,253.0,14.0,1428.0,90.0,2.0,1639.0,1282.0,0.0,355.0,94.0,0.0,0.0,1026.0,127.0,578.0,672.0,4.0,853.0,201.0,1.0,07,2018
OK,2018-08,360.0,324.0,24.0,12.0,379.0,337.0,478.0,697.0,466.0,751.0,1.0,1772.0,140.0,1.0,10.0,81.0,124.0,1.0,1698.0,32.0,0.0,1882.0,1110.0,0.0,802.0,2.0,0.0,0.0,1392.0,11.0,511.0,685.0,123.0,751.0,343.0,12.0,08,2018
OK,2018-09,343.0,197.0,21.0,25.0,307.0,241.0,284.0,627.0,272.0,519.0,1.0,1257.0,151.0,9.0,19.0,104.0,166.0,4.0,1125.0,43.0,0.0,1375.0,379.0,86.0,953.0,0.0,0.0,0.0,1270.0,0.0,148.0,527.0,36.0,623.0,225.0,7.0,09,2018
OK,2018-10,286.0,381.0,34.0,36.0,279.0,374.0,359.0,643.0,395.0,711.0,0.0,1601.0,144.0,4.0,33.0,121.0,267.0,7.0,1321.0,404.0,0.0,1345.0,259.0,840.0,650.0,0.0,0.0,0.0,1593.0,0.0,156.0,663.0,145.0,636.0,295.0,10.0,10,2018
OK,2018-11,457.0,307.0,21.0,45.0,310.0,383.0,337.0,600.0,571.0,689.0,0.0,1699.0,159.0,2.0,42.0,88.0,130.0,5.0,1595.0,766.0,38.0,1056.0,0.0,1334.0,351.0,0.0,175.0,0.0,1205.0,27.0,628.0,673.0,70.0,775.0,330.0,12.0,11,2018
OK,2018-12,340.0,388.0,36.0,18.0,332.0,263.0,192.0,562.0,429.0,578.0,0.0,1428.0,140.0,1.0,82.0,99.0,119.0,3.0,1266.0,663.0,11.0,895.0,0.0,1466.0,10.0,0.0,93.0,0.0,1238.0,24.0,307.0,464.0,174.0,591.0,269.0,71.0,12,2018
OK,2019-01,391.0,338.0,25.0,16.0,418.0,377.0,417.0,644.0,628.0,710.0,1.0,1778.0,199.0,4.0,84.0,67.0,102.0,2.0,1727.0,763.0,1.0,1218.0,0.0,1599.0,83.0,0.0,300.0,0.0,1547.0,41.0,394.0,756.0,153.0,655.0,346.0,72.0,01,2019
OK,2019-02,354.0,298.0,29.0,12.0,372.0,288.0,317.0,616.0,472.0,582.0,0.0,1501.0,162.0,7.0,27.0,80.0,120.0,6.0,1437.0,475.0,0.0,1195.0,0.0,1113.0,100.0,0.0,457.0,0.0,1322.0,76.0,272.0,491.0,156.0,641.0,339.0,43.0,02,2019
OK,2019-03,402.0,276.0,18.0,22.0,312.0,325.0,362.0,590.0,480.0,647.0,0.0,1592.0,124.0,1.0,225.0,177.0,329.0,397.0,589.0,767.0,84.0,866.0,0.0,1037.0,534.0,0.0,146.0,0.0,956.0,237.0,524.0,553.0,186.0,593.0,314.0,71.0,03,2019
OK,2019-04,437.0,460.0,48.0,34.0,381.0,467.0,364.0,707.0,608.0,876.0,0.0,2020.0,165.0,6.0,407.0,261.0,438.0,745.0,340.0,0.0,2176.0,15.0,143.0,763.0,1285.0,0.0,0.0,0.0,1308.0,142.0,741.0,632.0,307.0,557.0,610.0,85.0,04,2019
OK,2019-05,478.0,286.0,41.0,32.0,409.0,384.0,436.0,582.0,656.0,828.0,1.0,1895.0,160.0,10.0,368.0,320.0,428.0,667.0,283.0,0.0,2062.0,4.0,607.0,258.0,1201.0,0.0,0.0,0.0,1744.0,4.0,318.0,463.0,238.0,557.0,748.0,60.0,05,2019
OK,2019-06,328.0,307.0,28.0,55.0,334.0,336.0,317.0,474.0,501.0,730.0,0.0,1559.0,136.0,10.0,312.0,215.0,335.0,594.0,249.0,0.0,1668.0,37.0,852.0,14.0,839.0,0.0,0.0,0.0,1303.0,12.0,390.0,540.0,82.0,578.0,483.0,22.0,06,2019
OK,2019-07,344.0,360.0,47.0,22.0,269.0,381.0,384.0,506.0,507.0,794.0,1.0,1649.0,154.0,3.0,375.0,218.0,358.0,577.0,279.0,0.0,1797.0,10.0,1402.0,1.0,383.0,21.0,0.0,0.0,1044.0,39.0,724.0,470.0,111.0,659.0,558.0,9.0,07,2019
OK,2019-08,403.0,343.0,38.0,49.0,432.0,395.0,308.0,673.0,460.0,835.0,0.0,1763.0,199.0,6.0,442.0,217.0,512.0,557.0,240.0,0.0,1968.0,0.0,1254.0,0.0,636.0,78.0,0.0,0.0,1465.0,24.0,479.0,690.0,23.0,753.0,500.0,2.0,08,2019
OK,2019-09,286.0,307.0,53.0,47.0,200.0,256.0,242.0,621.0,276.0,494.0,0.0,1194.0,188.0,9.0,487.0,156.0,208.0,419.0,121.0,0.0,1390.0,1.0,771.0,0.0,620.0,0.0,0.0,0.0,1151.0,0.0,240.0,543.0,71.0,356.0,420.0,1.0,09,2019
OK,2019-10,243.0,194.0,56.0,55.0,318.0,285.0,240.0,646.0,298.0,447.0,0.0,1237.0,149.0,5.0,393.0,179.0,212.0,442.0,165.0,0.0,1320.0,71.0,124.0,664.0,582.0,0.0,21.0,0.0,1009.0,105.0,277.0,271.0,152.0,413.0,536.0,19.0,10,2019
OK,2019-11,371.0,218.0,82.0,61.0,225.0,206.0,225.0,634.0,338.0,416.0,1.0,1259.0,124.0,4.0,305.0,166.0,245.0,433.0,239.0,0.0,1191.0,197.0,0.0,997.0,289.0,0.0,102.0,0.0,996.0,65.0,327.0,563.0,110.0,423.0,264.0,28.0,11,2019
OK,2019-12,186.0,290.0,61.0,36.0,150.0,257.0,227.0,562.0,291.0,354.0,0.0,1099.0,102.0,6.0,277.0,187.0,196.0,395.0,152.0,0.0,1061.0,146.0,0.0,1016.0,74.0,0.0,117.0,0.0,791.0,81.0,335.0,537.0,75.0,350.0,239.0,6.0,12,2019
AR,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
AR,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
AR,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2016
AR,2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
AR,2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
AR,2016-06,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,06,2016
AR,2016-07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,07,2016
AR,2016-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,2016
AR,2016-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,2016
AR,2016-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
AR,2016-11,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,11,2016
AR,2016-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
AR,2017-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
AR,2017-02,3.0,2.0,0.0,1.0,3.0,1.0,7.0,6.0,2.0,9.0,0.0,4.0,1.0,12.0,0.0,0.0,0.0,17.0,0.0,2.0,1.0,14.0,0.0,8.0,9.0,0.0,0.0,0.0,9.0,1.0,7.0,5.0,1.0,9.0,2.0,0.0,02,2017
AR,2017-03,1.0,4.0,0.0,1.0,4.0,2.0,3.0,10.0,4.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,14.0,0.0,8.0,7.0,0.0,0.0,0.0,13.0,1.0,1.0,7.0,1.0,5.0,2.0,0.0,03,2017
AR,2017-04,5.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,12.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,16.0,0.0,9.0,1.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,12.0,0.0,4.0,11.0,0.0,4.0,1.0,0.0,04,2017
AR,2017-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2017
AR,2017-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
AR,2017-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,07,2017
AR,2017-08,4.0,2.0,0.0,0.0,4.0,4.0,2.0,10.0,5.0,1.0,0.0,9.0,6.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,16.0,2.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,3.0,1.0,0.0,08,2017
AR,2017-09,4.0,2.0,0.0,0.0,2.0,5.0,2.0,10.0,5.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,15.0,0.0,3.0,12.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,09,2017
AR,2017-10,4.0,2.0,1.0,0.0,6.0,1.0,2.0,10.0,5.0,1.0,0.0,9.0,6.0,1.0,0.0,1.0,1.0,0.0,14.0,6.0,0.0,10.0,1.0,8.0,7.0,0.0,0.0,0.0,14.0,0.0,2.0,12.0,0.0,2.0,2.0,0.0,10,2017
AR,2017-11,1.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,4.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0,11,2017
AR,2017-12,5.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,4.0,6.0,0.0,6.0,9.0,0.0,0.0,2.0,1.0,0.0,12.0,2.0,0.0,13.0,0.0,13.0,2.0,0.0,0.0,0.0,10.0,1.0,4.0,8.0,0.0,5.0,2.0,0.0,12,2017
AR,2018-01,8.0,3.0,0.0,3.0,4.0,2.0,3.0,13.0,5.0,5.0,0.0,13.0,7.0,3.0,0.0,0.0,1.0,12.0,10.0,12.0,0.0,11.0,0.0,11.0,7.0,0.0,5.0,0.0,21.0,1.0,1.0,10.0,0.0,10.0,3.0,0.0,01,2018
AR,2018-02,16.0,4.0,9.0,3.0,10.0,10.0,5.0,23.0,15.0,19.0,0.0,25.0,7.0,25.0,1.0,2.0,1.0,35.0,18.0,27.0,1.0,29.0,0.0,39.0,10.0,0.0,8.0,0.0,54.0,2.0,1.0,24.0,0.0,27.0,6.0,0.0,02,2018
AR,2018-03,6.0,6.0,3.0,0.0,5.0,4.0,7.0,16.0,9.0,6.0,0.0,14.0,7.0,10.0,1.0,0.0,3.0,21.0,6.0,8.0,0.0,23.0,0.0,19.0,12.0,0.0,0.0,0.0,27.0,1.0,3.0,12.0,1.0,13.0,5.0,0.0,03,2018
AR,2018-04,17.0,5.0,8.0,4.0,4.0,5.0,9.0,25.0,17.0,10.0,0.0,13.0,16.0,23.0,2.0,1.0,8.0,31.0,10.0,6.0,0.0,46.0,0.0,32.0,18.0,0.0,2.0,0.0,45.0,4.0,3.0,24.0,3.0,18.0,7.0,0.0,04,2018
AR,2018-05,7.0,12.0,6.0,1.0,7.0,4.0,10.0,18.0,14.0,15.0,0.0,18.0,11.0,18.0,2.0,2.0,4.0,30.0,9.0,0.0,0.0,47.0,16.0,0.0,31.0,0.0,0.0,0.0,37.0,0.0,10.0,30.0,0.0,12.0,5.0,0.0,05,2018
AR,2018-06,3.0,7.0,4.0,2.0,3.0,6.0,4.0,6.0,9.0,14.0,0.0,10.0,12.0,7.0,1.0,1.0,5.0,16.0,6.0,0.0,2.0,27.0,18.0,0.0,11.0,0.0,0.0,0.0,25.0,0.0,4.0,14.0,0.0,12.0,3.0,0.0,06,2018
AR,2018-07,1.0,2.0,0.0,2.0,3.0,3.0,7.0,5.0,5.0,8.0,0.0,4.0,12.0,2.0,4.0,0.0,1.0,7.0,6.0,1.0,0.0,17.0,11.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,4.0,13.0,0.0,5.0,0.0,0.0,07,2018
AR,2018-08,9.0,2.0,0.0,0.0,6.0,5.0,13.0,16.0,4.0,15.0,0.0,13.0,15.0,7.0,3.0,2.0,5.0,1.0,24.0,0.0,0.0,35.0,19.0,0.0,16.0,0.0,0.0,0.0,31.0,0.0,4.0,29.0,0.0,5.0,1.0,0.0,08,2018
AR,2018-09,8.0,12.0,4.0,5.0,20.0,14.0,4.0,32.0,6.0,29.0,0.0,25.0,16.0,26.0,3.0,2.0,4.0,3.0,55.0,0.0,0.0,67.0,30.0,2.0,35.0,0.0,0.0,0.0,65.0,0.0,2.0,48.0,0.0,18.0,1.0,0.0,09,2018
AR,2018-10,5.0,14.0,4.0,10.0,9.0,5.0,17.0,36.0,12.0,16.0,0.0,27.0,21.0,16.0,1.0,0.0,9.0,0.0,54.0,19.0,1.0,44.0,14.0,26.0,24.0,0.0,0.0,0.0,58.0,0.0,6.0,38.0,0.0,20.0,6.0,0.0,10,2018
